speaker_reference,text,generated_wav,language,Speaker Name,Model Name
audios_demo/Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 你当地的电话服务提供商应该能够提供关于连接到这项服务的详细信息。,audios_demo/Evaluation/Mega-TTS2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2660.wav,zh-cn,m3_script1,3 Mega-TTS 2
audios_demo/Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 这个术语源于人们对臭虫的熟悉，臭虫是一种非常适应寄生于人类的昆虫。,audios_demo/Evaluation/Mega-TTS2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2836.wav,zh-cn,m4_script2,3 Mega-TTS 2
audios_demo/Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 最初，动物们都是通过游泳、飞行或者漂浮的方式到达了这些岛屿。,audios_demo/Evaluation/Mega-TTS2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2932.wav,zh-cn,m5_script2,3 Mega-TTS 2
audios_demo/Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 这被称为化学物质的 pH 值。你可以使用红甘蓝汁制作指示剂。,audios_demo/Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3076.wav,zh-cn,m6_script1,3 Mega-TTS 2
audios_demo/Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 在一年中的其他日子，这里也能看到比较小型的锦标赛和比赛。,audios_demo/Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3268.wav,zh-cn,m7_script1,3 Mega-TTS 2
audios_demo/Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 净水的方法有很多，有些对特定的污染更有效。,audios_demo/Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3476.wav,zh-cn,m8_script2,3 Mega-TTS 2
audios_demo/Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 科学家表示，这次碰撞引起的爆炸规模巨大。,audios_demo/Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3732.wav,zh-cn,m9_script2,3 Mega-TTS 2
audios_demo/Evaluation/References_DAPS/f10_script2_clean_segment_8.wav, 要说明社会化的重要性，最常用的方法之一是利用少数不幸儿童的案例。这些儿童由于被忽视、遭遇不幸或遭到故意虐待，在成长过程中没有在成年人的帮助下实现社会化。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_36.wav,zh-cn,f10_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f1_script1_clean_segment_0.wav, 最容易获得的植物性资源应该是叶子和豆科植物中的蛋白质，但像我们这样的灵长类动物很难消化这种蛋白质，除非是煮熟的。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_zh-cn_308.wav,zh-cn,f1_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f2_script1_clean_segment_4.wav, Pa amb Oli 是一种在夏天尤为流行的简单晚餐：面包搭配橄榄油、番茄，手头上任何佐料都可加入，比如奶酪、金枪鱼等。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_zh-cn_516.wav,zh-cn,f2_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 虚拟实地考察是高科技的解决方案。学生可以在课堂上观看博物馆的人工制品，参观水族馆，或者欣赏精美的艺术品。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_zh-cn_612.wav,zh-cn,f3_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, 该团队正在寻找的效应可能是由星系暗物质和银河系暗物质之间的潮汐力引起的。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_zh-cn_868.wav,zh-cn,f4_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, 目睹第一次世界大战中的肆虐残暴后，各国都渴望避免重蹈覆辙。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_zh-cn_1044.wav,zh-cn,f5_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f6_script2_clean_segment_22.wav, 智利首选登山目的地科茶莫山谷  被称为南美洲的优胜美地 ，这里有各式各样的花岗岩大石壁和峭壁。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_zh-cn_1172.wav,zh-cn,f6_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, 孩子们因为各种原因被寄养，原因有被忽视、被虐待，甚至是被勒索。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_zh-cn_1508.wav,zh-cn,f7_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 如果没有熨斗，或者你不喜欢穿熨烫过的袜子，那你可以用吹风机试试（如果有的话）。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1540.wav,zh-cn,f8_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 它可以拉成细丝，用于缠绕和编结。也可以捶打或碾成片状。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1780.wav,zh-cn,f9_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 时至今日仍有生产，但更重要的是它的长宽比应用到了数码相机图像传感器的格式上。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2036.wav,zh-cn,m10_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 你可以在黑暗中看到金字塔，在节目开始前你可以看到它们默默地在那里。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2132.wav,zh-cn,m1_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 尽管 Winfrey 在告别时热泪盈眶，但她向粉丝们明确表示，她还会回来。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2340.wav,zh-cn,m2_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 你当地的电话服务提供商应该能够提供关于连接到这项服务的详细信息。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2660.wav,zh-cn,m3_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 这个术语源于人们对臭虫的熟悉，臭虫是一种非常适应寄生于人类的昆虫。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2836.wav,zh-cn,m4_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 最初，动物们都是通过游泳、飞行或者漂浮的方式到达了这些岛屿。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2932.wav,zh-cn,m5_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 这被称为化学物质的 pH 值。你可以使用红甘蓝汁制作指示剂。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3076.wav,zh-cn,m6_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 在一年中的其他日子，这里也能看到比较小型的锦标赛和比赛。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3268.wav,zh-cn,m7_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 净水的方法有很多，有些对特定的污染更有效。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3476.wav,zh-cn,m8_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 科学家表示，这次碰撞引起的爆炸规模巨大。,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3732.wav,zh-cn,m9_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f10_script2_clean_segment_8.wav, 要说明社会化的重要性，最常用的方法之一是利用少数不幸儿童的案例。这些儿童由于被忽视、遭遇不幸或遭到故意虐待，在成长过程中没有在成年人的帮助下实现社会化。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_zh-cn_36.wav,zh-cn,f10_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f1_script1_clean_segment_0.wav, 最容易获得的植物性资源应该是叶子和豆科植物中的蛋白质，但像我们这样的灵长类动物很难消化这种蛋白质，除非是煮熟的。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_zh-cn_308.wav,zh-cn,f1_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f2_script1_clean_segment_4.wav, Pa amb Oli 是一种在夏天尤为流行的简单晚餐：面包搭配橄榄油、番茄，手头上任何佐料都可加入，比如奶酪、金枪鱼等。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_zh-cn_516.wav,zh-cn,f2_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 虚拟实地考察是高科技的解决方案。学生可以在课堂上观看博物馆的人工制品，参观水族馆，或者欣赏精美的艺术品。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_zh-cn_612.wav,zh-cn,f3_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, 该团队正在寻找的效应可能是由星系暗物质和银河系暗物质之间的潮汐力引起的。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_zh-cn_868.wav,zh-cn,f4_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, 目睹第一次世界大战中的肆虐残暴后，各国都渴望避免重蹈覆辙。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_zh-cn_1044.wav,zh-cn,f5_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f6_script2_clean_segment_22.wav, 智利首选登山目的地科茶莫山谷  被称为南美洲的优胜美地 ，这里有各式各样的花岗岩大石壁和峭壁。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_zh-cn_1172.wav,zh-cn,f6_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, 孩子们因为各种原因被寄养，原因有被忽视、被虐待，甚至是被勒索。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_zh-cn_1508.wav,zh-cn,f7_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 如果没有熨斗，或者你不喜欢穿熨烫过的袜子，那你可以用吹风机试试（如果有的话）。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1540.wav,zh-cn,f8_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 它可以拉成细丝，用于缠绕和编结。也可以捶打或碾成片状。,audios_demo/Evaluation/YourTTS_XTTS/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1780.wav,zh-cn,f9_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 时至今日仍有生产，但更重要的是它的长宽比应用到了数码相机图像传感器的格式上。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2036.wav,zh-cn,m10_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 你可以在黑暗中看到金字塔，在节目开始前你可以看到它们默默地在那里。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2132.wav,zh-cn,m1_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, 尽管 Winfrey 在告别时热泪盈眶，但她向粉丝们明确表示，她还会回来。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_zh-cn_2340.wav,zh-cn,m2_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, 你当地的电话服务提供商应该能够提供关于连接到这项服务的详细信息。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_zh-cn_2660.wav,zh-cn,m3_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, 这个术语源于人们对臭虫的熟悉，臭虫是一种非常适应寄生于人类的昆虫。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_zh-cn_2836.wav,zh-cn,m4_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, 最初，动物们都是通过游泳、飞行或者漂浮的方式到达了这些岛屿。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_zh-cn_2932.wav,zh-cn,m5_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 这被称为化学物质的 pH 值。你可以使用红甘蓝汁制作指示剂。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3076.wav,zh-cn,m6_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 在一年中的其他日子，这里也能看到比较小型的锦标赛和比赛。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3268.wav,zh-cn,m7_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 净水的方法有很多，有些对特定的污染更有效。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3476.wav,zh-cn,m8_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 科学家表示，这次碰撞引起的爆炸规模巨大。,audios_demo/Evaluation/YourTTS_XTTS/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3732.wav,zh-cn,m9_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Desde quando o governo federal interveio para tomar conta do financiamento do hospital Mersey em Devonport, Tasmânia, o governo estadual e alguns deputados federais não gostaram desse ato e o classificaram como uma manobra no prelúdio da eleição federal que irá ser convocada em novembro.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_10.wav,pt,f10_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Na outra ponta do espectro, a pessoa se torna um indivíduo impossível de se reconhecer que sente que deve mudar tudo o que a equipe tem feito e fazer o seu próprio.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_234.wav,pt,f1_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," Um jantar simples e popular, especialmente no verão, é o Pa amb Oli: pão com azeite de oliva, tomate e qualquer ingrediente à disposição, como queijo, atum, etc.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_pt_522.wav,pt,f2_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," No Japão, as primeiras festas da florada das cerejeiras eram realizadas pelo imperador somente para ele mesmo e para outros membros da aristocracia ao redor da Corte Imperial.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_714.wav,pt,f3_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, O relatório é iniciado com um apelo por um debate aberto e pela formação de um consenso no Estados Unidos sobre a política relacionada ao Oriente Médio.,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_842.wav,pt,f4_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Após assistirem aos horrores e atrocidades da guerra durante a Primeira Guerra Mundial, as nações desejaram evitar tal situação novamente no futuro.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_1050.wav,pt,f5_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Em uma carruagem, eles viajaram de volta para Paris cercados por uma multidão de pessoas gritando e gritando ameaças contra o rei e a rainha.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_pt_1194.wav,pt,f6_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, Os viajantes que se adaptaram facilmente à nova cultura às vezes têm uma dificuldade especial em se reajustar à cultura nativa deles.,audios_demo/Evaluation/XTTS_v2.0.2/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_pt_1386.wav,pt,f7_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," Os doces com frutas são recorrentes, com maçãs assadas nos doces o ano inteiro, e cerejas e ameixas marcando presença durante o verão.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_pt_1642.wav,pt,f8_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Os árabes também levaram para as terras o Islã, que ganhou muita popularidade em Comores e Maiote.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_pt_1898.wav,pt,f9_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," A Grã-Bretanha minou águas internacionais para evitar que qualquer navio entrasse em áreas inteiras do oceano, trazendo perigo até mesmo para navios de bandeira neutra.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_pt_1930.wav,pt,m10_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," O corte estava agendado para terça-feira, mas foi suspenso após uma decisão judicial de emergência.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_pt_2234.wav,pt,m1_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," A décima tempestade nomeada da temporada de furacões no Atlântico, a tempestade subtropical Jerry, se formou no Oceano Atlântico hoje.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_pt_2394.wav,pt,m2_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Historicamente, a maioria dos agricultores esteve envolvida com agricultura de subsistência, e este ainda é o caso na maioria das nações em desenvolvimento.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_pt_2506.wav,pt,m3_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," Esse termo deriva da antiga familiaridade com percevejos, que são insetos bastante estruturados para ficarem grudados em seres humanos.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_pt_2842.wav,pt,m4_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Todos os animais que originalmente chegaram às ilhas vieram até aqui nadando, voando ou boiando.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_pt_2938.wav,pt,m5_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, Isso é chamado de PH químico. Você pode fazer um marcador utilizando suco de repolho roxo. ,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_pt_3082.wav,pt,m6_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, Torneios e partidas menores também podem ser vistos aqui em outras épocas do ano.,audios_demo/Evaluation/XTTS_v2.0.2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_pt_3274.wav,pt,m7_script1,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," A zona Schengen, no entanto, funciona como um país nesse aspecto.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_pt_3530.wav,pt,m8_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," Posteriormente, ele foi transferido para o Addenbrooke's Hospital em Cambridge.",audios_demo/Evaluation/XTTS_v2.0.2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_pt_3786.wav,pt,m9_script2,8 XTTS (Exp 3.)
audios_demo/Evaluation/References_DAPS/f10_script2_clean_segment_8.wav," Desde quando o governo federal interveio para tomar conta do financiamento do hospital Mersey em Devonport, Tasmânia, o governo estadual e alguns deputados federais não gostaram desse ato e o classificaram como uma manobra no prelúdio da eleição federal que irá ser convocada em novembro.",audios_demo/Evaluation/YourTTS_XTTS/Audios/f10_script2_clean_segment_8.wav/f10_script2_clean_segment_8.wav_pt_10.wav,pt,f10_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f1_script1_clean_segment_0.wav," Na outra ponta do espectro, a pessoa se torna um indivíduo impossível de se reconhecer que sente que deve mudar tudo o que a equipe tem feito e fazer o seu próprio.",audios_demo/Evaluation/YourTTS_XTTS/Audios/f1_script1_clean_segment_0.wav/f1_script1_clean_segment_0.wav_pt_234.wav,pt,f1_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f2_script1_clean_segment_4.wav," Um jantar simples e popular, especialmente no verão, é o Pa amb Oli: pão com azeite de oliva, tomate e qualquer ingrediente à disposição, como queijo, atum, etc.",audios_demo/Evaluation/YourTTS_XTTS/Audios/f2_script1_clean_segment_4.wav/f2_script1_clean_segment_4.wav_pt_522.wav,pt,f2_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," No Japão, as primeiras festas da florada das cerejeiras eram realizadas pelo imperador somente para ele mesmo e para outros membros da aristocracia ao redor da Corte Imperial.",audios_demo/Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_714.wav,pt,f3_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, O relatório é iniciado com um apelo por um debate aberto e pela formação de um consenso no Estados Unidos sobre a política relacionada ao Oriente Médio.,audios_demo/Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_842.wav,pt,f4_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Após assistirem aos horrores e atrocidades da guerra durante a Primeira Guerra Mundial, as nações desejaram evitar tal situação novamente no futuro.",audios_demo/Evaluation/YourTTS_XTTS/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_1050.wav,pt,f5_script1,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Em uma carruagem, eles viajaram de volta para Paris cercados por uma multidão de pessoas gritando e gritando ameaças contra o rei e a rainha.",audios_demo/Evaluation/YourTTS_XTTS/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_pt_1194.wav,pt,f6_script2,7 YourTTS XTTS (Exp 2.)
audios_demo/Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, Os viajantes que se adaptaram facilmente à nova cultura às vezes têm uma dificuldade especial em se reajustar à cultura nativa deles.,audios_demo/Evaluation/YourTTS_XTTS/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_pt_1386.wav,pt,f7_script1,7 YourTTS XTTS (Exp 2.)
